ds,yhat,yhat_lower,yhat_upper
2024-01-01 02:00:00,0.15086283187089294,-0.44979408518755776,0.7292351203666705
2024-01-01 03:00:00,0.19582672794712258,-0.3583338338437503,0.8099230752621106
2024-01-01 04:00:00,0.2555093314350159,-0.36815869864373335,0.8051017428834489
2024-01-01 05:00:00,0.33127840791113566,-0.28797437385970925,0.8993153946690007
2024-01-01 06:00:00,0.44218533823385914,-0.131204118832427,1.0622398557376267
2024-01-01 07:00:00,0.5930852450310209,0.010173113315181476,1.1916144410745213
2024-01-01 08:00:00,0.751086204997997,0.14701140228245307,1.3305877642695472
2024-01-01 09:00:00,0.8567151775122296,0.25675420953823497,1.4673862862610862
2024-01-01 10:00:00,0.8653367785642457,0.26134452463005525,1.455525321239915
2024-01-01 11:00:00,0.7852042838045777,0.18216777892538313,1.396312894714959
2024-01-01 12:00:00,0.6786242705703507,0.07170109465730294,1.2784221529479785
2024-01-01 13:00:00,0.6229188447812792,-0.007090965196793526,1.2071152419648108
2024-01-01 14:00:00,0.6611600395034265,0.05943498936690458,1.2480400868460173
2024-01-01 15:00:00,0.7795014587776098,0.16618950154784268,1.3834891797533924
2024-01-01 16:00:00,0.9236970984312438,0.32768157159792394,1.4996770448739016
2024-01-01 17:00:00,1.035601933779296,0.4598289367641849,1.5977872438134095
2024-01-01 18:00:00,1.0794921799465642,0.5100501074610707,1.6452112269123915
2024-01-01 19:00:00,1.0445290829097633,0.4349400399472725,1.6136554038504518
2024-01-01 20:00:00,0.93411324041621,0.29607819808707136,1.5095494975991015
2024-01-01 21:00:00,0.7607049871585937,0.16576155846631838,1.340341594063318
2024-01-01 22:00:00,0.5508875779312685,-0.046394544383980864,1.178346135712099
2024-01-01 23:00:00,0.3479556174782675,-0.2182333263014798,0.9170087357269414
2024-01-02 00:00:00,0.19885775542452583,-0.4015433380709952,0.782300362204849
2024-01-02 01:00:00,0.1300794072646203,-0.46836846848796904,0.7214843444770206
2024-01-02 02:00:00,0.1332965779374637,-0.5162694134102889,0.6774995090843158
2024-01-02 03:00:00,0.17682064869804703,-0.4448627407451091,0.7934263034589888
2024-01-02 04:00:00,0.2351683935862171,-0.40240718986115614,0.8603206612563082
2024-01-02 05:00:00,0.3097297675914274,-0.2910121206166165,0.9179802752418088
2024-01-02 06:00:00,0.419577038484013,-0.18162863035903473,1.022375570897142
2024-01-02 07:00:00,0.569584642916395,-0.0398254551537836,1.1819759870135074
2024-01-02 08:00:00,0.7268781470884415,0.13887837428772692,1.3061293816364399
2024-01-02 09:00:00,0.8319999454963966,0.23836002081568744,1.4120544940877142
2024-01-02 10:00:00,0.8403278300024307,0.21616950839053065,1.4269253628682796
2024-01-02 11:00:00,0.7601258152713259,0.17731104146833787,1.3736439033360563
2024-01-02 12:00:00,0.6537086329369969,0.05323002498878981,1.199757505602136
2024-01-02 13:00:00,0.5984038421979165,0.015567777639896129,1.2163889762091977
2024-01-02 14:00:00,0.6372861451075834,0.029918383677928907,1.240596847816466
2024-01-02 15:00:00,0.7565089813667963,0.21567482076513833,1.332614033163426
2024-01-02 16:00:00,0.901823334850594,0.3198312889574367,1.4723906234846578
2024-01-02 17:00:00,1.0150783421281708,0.43072988514974225,1.5815705276135552
2024-01-02 18:00:00,1.0605416084387675,0.43027991544771166,1.6517440414374294
2024-01-02 19:00:00,1.0273630886001759,0.4582411208579272,1.6159652274762653
2024-01-02 20:00:00,0.9189295309418499,0.3237860113740967,1.5020299770369272
2024-01-02 21:00:00,0.7476850171568802,0.153516552985584,1.3654848960392159
2024-01-02 22:00:00,0.5401943299234786,-0.011769733855728395,1.1977050427342455
2024-01-02 23:00:00,0.33973159475615894,-0.3024387239286039,0.9174112601276947
2024-01-03 00:00:00,0.19322321190672814,-0.38082724177008676,0.8253370214572042
2024-01-03 01:00:00,0.12713083631335276,-0.4522608722878066,0.7411385631365115
2024-01-03 02:00:00,0.13310547907913822,-0.4919284175839527,0.7068635177616025
2024-01-03 03:00:00,0.17943258761207004,-0.34816165790839715,0.7876552979993293
2024-01-03 04:00:00,0.24060236724777773,-0.3521499703719172,0.8587766917628692
2024-01-03 05:00:00,0.31797788262721566,-0.30139868822577376,0.9064881732290153
2024-01-03 06:00:00,0.43060450696830543,-0.2058219444349355,1.0328221295968159
2024-01-03 07:00:00,0.5833300958953881,0.011458919547153048,1.187537233924134
2024-01-03 08:00:00,0.7432542621801356,0.12856231727396222,1.3490717140091637
2024-01-03 09:00:00,0.8508943812104273,0.2266312716825335,1.4910881012180999
2024-01-03 10:00:00,0.8616044553053794,0.23797882086392003,1.4188259454817855
2024-01-03 11:00:00,0.7836262196412936,0.1975438141323747,1.3209199918955228
2024-01-03 12:00:00,0.6792538984779865,0.03794265608169954,1.2873217050382948
2024-01-03 13:00:00,0.6257965561675605,-0.01618738780244078,1.2394879272839157
2024-01-03 14:00:00,0.6663126283967811,0.08181164831304424,1.2670365166111985
2024-01-03 15:00:00,0.7869417055966135,0.16894803319839533,1.4094752626347329
